scan_time,req_date,req_pc4,opt0_short_addr,opt0_time,opt0_loc_id,opt1_short_addr,opt1_time,opt1_loc_id,opt2_short_addr,opt2_time,opt2_loc_id
2022-03-01 09:32,2022-03-04,2515,2597 Den Haag,2022-03-04 10:22,2597:377e,2287 Rijswijk,2022-03-04 10:13,2287:731f,2612 Delft,2022-03-04 08:39,2612:70c8
2022-03-01 09:32,2022-03-01,7311,7324 Apeldoorn,2022-03-01 13:25,7324:5c1f,,,,,,
2022-03-01 09:32,2022-03-02,7311,7324 Apeldoorn,2022-03-02 10:49,7324:5c1f,,,,,,
2022-03-01 09:32,2022-03-03,7311,7324 Apeldoorn,2022-03-03 10:46,7324:5c1f,,,,,,
2022-03-01 09:32,2022-03-04,7311,7324 Apeldoorn,2022-03-04 10:43,7324:5c1f,,,,,,
2022-03-01 09:32,2022-03-01,6229,6229 Maastricht,2022-03-01 13:30,6229:121a,,,,,,
2022-03-01 09:32,2022-03-02,6229,6229 Maastricht,2022-03-02 08:30,6229:121a,,,,,,
2022-03-01 09:32,2022-03-01,7556,7556 Hengelo,2022-03-01 11:24,7556:3644,7514 Enschede,2022-03-01 13:30,7514:8035,,,
2022-03-01 09:32,2022-03-02,7556,7556 Hengelo,2022-03-02 08:30,7556:3644,7514 Enschede,2022-03-02 08:15,7514:8035,,,
2022-03-01 09:32,2022-03-01,6541,6541 Nijmegen,2022-03-01 12:51,6541:fa99,6662 Elst,2022-03-01 13:12,6662:96b8,6603 Wijchen,2022-03-01 10:54,6603:3380
2022-03-01 09:32,2022-03-02,6541,6541 Nijmegen,2022-03-02 08:24,6541:fa99,6662 Elst,2022-03-02 09:12,6662:96b8,6603 Wijchen,2022-03-02 08:03,6603:3380
2022-03-01 09:32,2022-03-01,8911,8924 Leeuwarden,2022-03-01 13:06,8924:58b0,,,,,,
2022-03-01 09:32,2022-03-02,8911,8924 Leeuwarden,2022-03-02 08:51,8924:58b0,,,,,,
2022-03-01 09:33,2022-03-01,8232,8242 Lelystad,2022-03-01 11:48,8242:849d,,,,,,
2022-03-01 09:33,2022-03-02,8232,8242 Lelystad,2022-03-02 09:36,8242:849d,,,,,,
2022-03-01 09:33,2022-03-03,8232,8242 Lelystad,2022-03-03 09:33,8242:849d,,,,,,
2022-03-01 09:33,2022-03-04,8232,8242 Lelystad,2022-03-04 09:30,8242:849d,,,,,,
2022-03-01 09:33,2022-03-01,4462,4462 Goes,2022-03-01 11:33,4462:60da,4462 Goes,2022-03-01 11:36,4462:6e15,,,
2022-03-01 09:33,2022-03-02,4462,4462 Goes,2022-03-02 08:42,4462:6e15,4462 Goes,2022-03-02 08:15,4462:60da,,,
2022-03-01 09:33,2022-03-01,9501,9502 Stadskanaal,2022-03-01 12:45,9502:747f,,,,,,
2022-03-01 09:33,2022-03-02,9501,9502 Stadskanaal,2022-03-02 09:30,9502:747f,,,,,,
2022-03-01 09:33,2022-03-01,1625,1627 Hoorn,2022-03-01 13:15,1627:b1ca,,,,,,
2022-03-01 09:33,2022-03-02,1625,1627 Hoorn,2022-03-02 08:45,1627:b1ca,,,,,,
2022-03-01 09:33,2022-03-01,9291,9291 Kollum,2022-03-01 10:55,9291:7875,,,,,,
2022-03-01 09:33,2022-03-02,9291,9291 Kollum,2022-03-02 08:48,9291:7875,,,,,,
2022-03-01 09:33,2022-03-01,5401,5406 Uden,2022-03-01 11:06,5406:fec5,,,,,,
2022-03-01 09:33,2022-03-02,5401,5406 Uden,2022-03-02 08:42,5406:fec5,,,,,,
2022-03-01 09:33,2022-03-01,7903,7903 Hoogeveen,2022-03-01 13:21,7903:64b3,,,,,,
2022-03-01 09:34,2022-03-02,7903,7903 Hoogeveen,2022-03-02 09:39,7903:64b3,,,,,,
2022-03-01 09:34,2022-03-03,7903,7903 Hoogeveen,2022-03-03 09:09,7903:64b3,,,,,,
2022-03-01 09:34,2022-03-01,7942,7942 Meppel,2022-03-01 11:42,7942:5846,7951 Staphorst,2022-03-01 12:00,7951:0243,,,
2022-03-01 09:34,2022-03-02,7942,7942 Meppel,2022-03-02 09:30,7942:5846,7951 Staphorst,2022-03-02 09:00,7951:0243,,,
2022-03-01 09:34,2022-03-01,7471,7471 Goor,2022-03-01 12:45,7471:149c,,,,,,
2022-03-01 09:34,2022-03-02,7471,7471 Goor,2022-03-02 08:15,7471:149c,,,,,,
2022-03-01 09:34,2022-03-01,5801,5807 Oostrum,2022-03-01 11:15,5807:ff2f,,,,,,
2022-03-01 09:34,2022-03-02,5801,5807 Oostrum,2022-03-02 08:15,5807:ff2f,,,,,,
2022-03-01 09:34,2022-03-01,8442,8447 Heerenveen,2022-03-01 15:02,8447:9987,,,,,,
2022-03-01 09:34,2022-03-02,8442,8447 Heerenveen,2022-03-02 08:54,8447:9987,,,,,,
2022-03-01 09:34,2022-03-01,7131,7141 Groenlo,2022-03-01 13:25,7141:2c44,,,,,,
2022-03-01 09:34,2022-03-02,7131,7141 Groenlo,2022-03-02 08:36,7141:2c44,,,,,,
2022-03-01 09:34,2022-03-03,7131,7141 Groenlo,2022-03-03 08:33,7141:2c44,,,,,,
2022-03-01 09:34,2022-03-04,7131,7141 Groenlo,2022-03-04 08:30,7141:2c44,,,,,,
2022-03-01 09:34,2022-03-01,1811,1812 Alkmaar,2022-03-01 13:30,1812:8408,1704 Heerhugowaard,2022-03-01 11:30,1704:1a10,,,
2022-03-01 09:35,2022-03-02,1811,1812 Alkmaar,2022-03-02 09:00,1812:8408,1704 Heerhugowaard,2022-03-02 08:45,1704:1a10,,,
2022-03-01 09:35,2022-03-01,3901,3902 Veenendaal,2022-03-01 11:45,3902:c6d1,,,,,,
2022-03-01 09:35,2022-03-02,3901,3902 Veenendaal,2022-03-02 09:15,3902:c6d1,,,,,,
2022-03-01 09:35,2022-03-01,2406,2402 Alphen a/d Rijn,2022-03-01 12:39,2402:584b,,,,,,
2022-03-01 09:35,2022-03-02,2406,2402 Alphen a/d Rijn,2022-03-02 08:00,2402:584b,,,,,,
2022-03-01 09:35,2022-03-01,4701,4704 Roosendaal,2022-03-01 15:00,4704:d9b5,,,,,,
2022-03-01 09:35,2022-03-02,4701,4704 Roosendaal,2022-03-02 09:15,4704:d9b5,,,,,,
2022-03-01 09:35,2022-03-01,6101,6101 Echt,2022-03-01 11:30,6101:feea,,,,,,
2022-03-01 09:35,2022-03-02,6101,6101 Echt,2022-03-02 08:00,6101:feea,,,,,,
2022-03-01 09:35,2022-03-01,4325,4325 Renesse,2022-03-01 11:18,4325:8db3,,,,,,
2022-03-01 09:35,2022-03-02,4325,4325 Renesse,2022-03-02 08:23,4325:8db3,,,,,,
2022-03-02 09:09,2022-03-02,3511,3552 Utrecht,2022-03-02 18:00,3552:3c0f,3527 Utrecht,2022-03-02 15:00,3527:d3f3,3526 Utrecht,2022-03-02 19:45,3526:d463
2022-03-02 09:09,2022-03-03,3511,3552 Utrecht,2022-03-03 14:45,3552:3c0f,3527 Utrecht,2022-03-03 09:30,3527:d3f3,3526 Utrecht,2022-03-03 17:45,3526:d463
2022-03-02 09:09,2022-03-02,5611,,,,,,,,,
2022-03-02 09:09,2022-03-03,5611,5644 Eindhoven,2022-03-03 12:15,5644:7872,,,,,,
2022-03-02 09:09,2022-03-04,5611,5644 Eindhoven,2022-03-04 08:45,5644:7872,,,,,,
2022-03-02 09:09,2022-03-02,5038,,,,,,,,,
2022-03-02 09:09,2022-03-03,5038,5048 Tilburg,2022-03-03 10:58,5048:eb06,,,,,,
2022-03-02 09:09,2022-03-04,5038,5048 Tilburg,2022-03-04 08:51,5048:eb06,,,,,,
2022-03-02 09:10,2022-03-02,9726,9723 Groningen,2022-03-02 16:16,9723:e146,,,,,,
2022-03-02 09:10,2022-03-03,9726,9723 Groningen,2022-03-03 09:18,9723:e146,9743 Groningen,2022-03-03 09:45,9743:6abf,9747 Groningen,2022-03-03 09:00,9747:1c04
2022-03-02 09:10,2022-03-02,8011,,,,,,,,,
2022-03-02 09:10,2022-03-03,8011,8013 Zwolle,2022-03-03 09:30,8013:1e91,,,,,,
2022-03-02 09:10,2022-03-02,1011,1078 Amsterdam,2022-03-02 13:00,1078:d1fd,1025 Amsterdam,2022-03-02 11:00,1025:4076,1043 Amsterdam,2022-03-02 11:00,1043:90eb
2022-03-02 09:10,2022-03-03,1011,1091 Amsterdam,2022-03-03 10:20,1091:8897,1078 Amsterdam,2022-03-03 09:00,1078:d1fd,1025 Amsterdam,2022-03-03 07:50,1025:4076
2022-03-02 09:10,2022-03-02,3013,3045 Rotterdam,2022-03-02 12:39,3045:5690,3085 Rotterdam,2022-03-02 13:12,3085:3cda,3076 Rotterdam,2022-03-02 13:30,3076:4c65
2022-03-02 09:10,2022-03-03,3013,3032 Rotterdam,2022-03-03 11:51,3032:8483,3026 Rotterdam,2022-03-03 10:12,3026:0941,3072 Rotterdam,2022-03-03 12:30,3072:0ab5
2022-03-02 09:10,2022-03-04,3013,3032 Rotterdam,2022-03-04 09:51,3032:8483,3026 Rotterdam,2022-03-04 09:48,3026:0941,3072 Rotterdam,2022-03-04 10:00,3072:0ab5
2022-03-02 09:10,2022-03-05,3013,3032 Rotterdam,2022-03-05 09:09,3032:8483,3026 Rotterdam,2022-03-05 09:30,3026:0941,3045 Rotterdam,2022-03-05 08:39,3045:5690
2022-03-02 09:10,2022-03-02,2515,2516 Den Haag,2022-03-02 14:06,2516:a7ff,2512 Den Haag,2022-03-02 11:49,2512:c854,2597 Den Haag,2022-03-02 13:51,2597:377e
2022-03-02 09:10,2022-03-03,2515,2516 Den Haag,2022-03-03 08:33,2516:a7ff,2512 Den Haag,2022-03-03 08:30,2512:c854,2597 Den Haag,2022-03-03 08:33,2597:377e
2022-03-02 09:10,2022-03-02,7311,7324 Apeldoorn,2022-03-02 13:58,7324:5c1f,,,,,,
2022-03-02 09:10,2022-03-03,7311,7324 Apeldoorn,2022-03-03 09:42,7324:5c1f,,,,,,
2022-03-02 09:10,2022-03-04,7311,7324 Apeldoorn,2022-03-04 10:43,7324:5c1f,,,,,,
2022-03-02 09:11,2022-03-05,7311,7324 Apeldoorn,2022-03-05 10:40,7324:5c1f,,,,,,
2022-03-02 09:11,2022-03-02,6229,6229 Maastricht,2022-03-02 14:30,6229:121a,,,,,,
2022-03-02 09:11,2022-03-03,6229,6229 Maastricht,2022-03-03 09:15,6229:121a,,,,,,
2022-03-02 09:11,2022-03-02,7556,7556 Hengelo,2022-03-02 12:12,7556:3644,7514 Enschede,2022-03-02 13:45,7514:8035,,,
2022-03-02 09:11,2022-03-03,7556,7556 Hengelo,2022-03-03 08:36,7556:3644,7514 Enschede,2022-03-03 08:15,7514:8035,,,
2022-03-02 09:11,2022-03-02,6541,6662 Elst,2022-03-02 15:48,6662:96b8,,,,,,
2022-03-02 09:11,2022-03-03,6541,6541 Nijmegen,2022-03-03 08:36,6541:fa99,6662 Elst,2022-03-03 09:12,6662:96b8,6603 Wijchen,2022-03-03 08:30,6603:3380
2022-03-02 09:11,2022-03-02,8911,8924 Leeuwarden,2022-03-02 13:18,8924:58b0,,,,,,
2022-03-02 09:11,2022-03-03,8911,8924 Leeuwarden,2022-03-03 08:51,8924:58b0,,,,,,
2022-03-02 09:11,2022-03-02,8232,8242 Lelystad,2022-03-02 11:33,8242:849d,,,,,,
2022-03-02 09:11,2022-03-03,8232,8242 Lelystad,2022-03-03 09:36,8242:849d,,,,,,
2022-03-02 09:11,2022-03-04,8232,8242 Lelystad,2022-03-04 09:33,8242:849d,,,,,,
2022-03-02 09:11,2022-03-05,8232,8242 Lelystad,2022-03-05 09:30,8242:849d,,,,,,
2022-03-02 09:11,2022-03-02,4462,4462 Goes,2022-03-02 11:48,4462:6e15,4462 Goes,2022-03-02 11:21,4462:60da,,,
2022-03-02 09:11,2022-03-03,4462,4462 Goes,2022-03-03 08:18,4462:6e15,4462 Goes,2022-03-03 08:15,4462:60da,,,
2022-03-02 09:12,2022-03-02,9501,9502 Stadskanaal,2022-03-02 13:45,9502:747f,,,,,,
2022-03-02 09:12,2022-03-03,9501,9502 Stadskanaal,2022-03-03 09:30,9502:747f,,,,,,
2022-03-02 09:12,2022-03-02,1625,1627 Hoorn,2022-03-02 14:00,1627:b1ca,,,,,,
2022-03-02 09:12,2022-03-03,1625,1627 Hoorn,2022-03-03 08:45,1627:b1ca,,,,,,
2022-03-02 09:12,2022-03-02,9291,9291 Kollum,2022-03-02 10:46,9291:7875,,,,,,
2022-03-02 09:12,2022-03-03,9291,9291 Kollum,2022-03-03 08:51,9291:7875,,,,,,
2022-03-02 09:12,2022-03-02,5401,,,,,,,,,
2022-03-02 09:12,2022-03-03,5401,5406 Uden,2022-03-03 13:15,5406:fec5,,,,,,
2022-03-02 09:12,2022-03-04,5401,5406 Uden,2022-03-04 08:36,5406:fec5,,,,,,
2022-03-02 09:12,2022-03-02,7903,7903 Hoogeveen,2022-03-02 13:24,7903:64b3,,,,,,
2022-03-02 09:12,2022-03-03,7903,7903 Hoogeveen,2022-03-03 09:30,7903:64b3,,,,,,
2022-03-02 09:12,2022-03-02,7942,7942 Meppel,2022-03-02 11:39,7942:5846,7951 Staphorst,2022-03-02 11:45,7951:0243,,,
2022-03-02 09:12,2022-03-03,7942,7942 Meppel,2022-03-03 09:30,7942:5846,7951 Staphorst,2022-03-03 09:00,7951:0243,,,
2022-03-02 09:12,2022-03-02,7471,7471 Goor,2022-03-02 13:15,7471:149c,,,,,,
2022-03-02 09:12,2022-03-03,7471,7471 Goor,2022-03-03 08:45,7471:149c,,,,,,
2022-03-02 09:13,2022-03-02,5801,,,,,,,,,
2022-03-02 09:13,2022-03-03,5801,5807 Oostrum,2022-03-03 08:15,5807:ff2f,,,,,,
2022-03-02 09:13,2022-03-02,8442,8447 Heerenveen,2022-03-02 15:05,8447:9987,,,,,,
2022-03-02 09:13,2022-03-03,8442,8447 Heerenveen,2022-03-03 08:51,8447:9987,,,,,,
2022-03-02 09:13,2022-03-02,7137,7141 Groenlo,2022-03-02 14:53,7141:2c44,,,,,,
2022-03-02 09:13,2022-03-03,7137,7141 Groenlo,2022-03-03 08:39,7141:2c44,,,,,,
2022-03-02 09:13,2022-03-02,1811,1812 Alkmaar,2022-03-02 13:45,1812:8408,1704 Heerhugowaard,2022-03-02 13:00,1704:1a10,,,
2022-03-02 09:13,2022-03-03,1811,1812 Alkmaar,2022-03-03 08:45,1812:8408,1704 Heerhugowaard,2022-03-03 08:30,1704:1a10,,,
2022-03-02 09:13,2022-03-02,3901,3902 Veenendaal,2022-03-02 12:45,3902:c6d1,,,,,,
2022-03-02 09:13,2022-03-03,3901,3902 Veenendaal,2022-03-03 09:15,3902:c6d1,,,,,,
2022-03-02 09:13,2022-03-02,2406,2402 Alphen a/d Rijn,2022-03-02 13:15,2402:584b,,,,,,
2022-03-02 09:13,2022-03-03,2406,2402 Alphen a/d Rijn,2022-03-03 08:03,2402:584b,,,,,,
2022-03-02 09:13,2022-03-02,4701,,,,,,,,,
2022-03-02 09:13,2022-03-03,4701,4704 Roosendaal,2022-03-03 10:30,4704:d9b5,,,,,,
2022-03-02 09:13,2022-03-04,4701,4704 Roosendaal,2022-03-04 09:00,4704:d9b5,,,,,,
2022-03-02 09:14,2022-03-02,6101,6101 Echt,2022-03-02 16:30,6101:feea,,,,,,
2022-03-02 09:14,2022-03-03,6101,6101 Echt,2022-03-03 08:15,6101:feea,,,,,,
2022-03-02 09:14,2022-03-02,4325,4325 Renesse,2022-03-02 10:45,4325:8db3,,,,,,
2022-03-02 09:14,2022-03-03,4325,4325 Renesse,2022-03-03 08:23,4325:8db3,,,,,,
2022-03-02 14:40,2022-03-02,3511,3552 Utrecht,2022-03-02 21:15,3552:3c0f,3527 Utrecht,2022-03-02 16:00,3527:d3f3,3526 Utrecht,2022-03-02 21:30,3526:d463
2022-03-02 14:40,2022-03-03,3511,3552 Utrecht,2022-03-03 15:15,3552:3c0f,3527 Utrecht,2022-03-03 10:00,3527:d3f3,3526 Utrecht,2022-03-03 18:00,3526:d463
2022-03-02 14:40,2022-03-04,3511,3552 Utrecht,2022-03-04 17:00,3552:3c0f,3527 Utrecht,2022-03-04 09:30,3527:d3f3,3526 Utrecht,2022-03-04 17:45,3526:d463
2022-03-02 14:40,2022-03-02,5611,,,,,,,,,
2022-03-02 14:40,2022-03-03,5611,,,,,,,,,
2022-03-02 14:40,2022-03-04,5611,5644 Eindhoven,2022-03-04 11:15,5644:7872,,,,,,
2022-03-02 14:40,2022-03-05,5611,5644 Eindhoven,2022-03-05 08:30,5644:7872,,,,,,
2022-03-02 14:40,2022-03-02,5038,,,,,,,,,
2022-03-02 14:40,2022-03-03,5038,5048 Tilburg,2022-03-03 13:59,5048:eb06,,,,,,
2022-03-02 14:41,2022-03-04,5038,5048 Tilburg,2022-03-04 09:18,5048:eb06,,,,,,
2022-03-02 14:41,2022-03-02,9726,,,,,,,,,
2022-03-02 14:41,2022-03-03,9726,9723 Groningen,2022-03-03 12:07,9723:e146,9743 Groningen,2022-03-03 14:00,9743:6abf,9747 Groningen,2022-03-03 10:45,9747:1c04
2022-03-02 14:41,2022-03-04,9726,9723 Groningen,2022-03-04 09:03,9723:e146,9743 Groningen,2022-03-04 09:15,9743:6abf,9747 Groningen,2022-03-04 09:00,9747:1c04
2022-03-02 14:41,2022-03-02,8011,,,,,,,,,
2022-03-02 14:41,2022-03-03,8011,8013 Zwolle,2022-03-03 10:00,8013:1e91,,,,,,
2022-03-02 14:41,2022-03-04,8011,8013 Zwolle,2022-03-04 09:15,8013:1e91,,,,,,
2022-03-02 14:41,2022-03-02,1011,1066 Amsterdam,2022-03-02 15:50,1066:04e8,,,,,,
2022-03-02 14:41,2022-03-03,1011,1091 Amsterdam,2022-03-03 13:30,1091:8897,1078 Amsterdam,2022-03-03 09:20,1078:d1fd,1025 Amsterdam,2022-03-03 08:00,1025:4076
2022-03-02 14:41,2022-03-02,3013,,,,,,,,,
2022-03-02 14:41,2022-03-03,3013,3032 Rotterdam,2022-03-03 09:09,3032:8483,3026 Rotterdam,2022-03-03 11:24,3026:0941,3072 Rotterdam,2022-03-03 14:36,3072:0ab5
2022-03-02 14:41,2022-03-02,2515,2597 Den Haag,2022-03-02 16:48,2597:377e,2287 Rijswijk,2022-03-02 15:57,2287:731f,,,
2022-03-02 14:41,2022-03-03,2515,2516 Den Haag,2022-03-03 08:42,2516:a7ff,2512 Den Haag,2022-03-03 08:48,2512:c854,2597 Den Haag,2022-03-03 08:54,2597:377e
2022-03-02 14:41,2022-03-02,7311,7324 Apeldoorn,2022-03-02 18:35,7324:5c1f,,,,,,
2022-03-02 14:41,2022-03-03,7311,7324 Apeldoorn,2022-03-03 10:52,7324:5c1f,,,,,,
2022-03-02 14:42,2022-03-04,7311,7324 Apeldoorn,2022-03-04 10:46,7324:5c1f,,,,,,
2022-03-02 14:42,2022-03-05,7311,7324 Apeldoorn,2022-03-05 10:43,7324:5c1f,,,,,,
2022-03-02 14:42,2022-03-02,6229,,,,,,,,,
2022-03-02 14:42,2022-03-03,6229,6229 Maastricht,2022-03-03 13:45,6229:121a,,,,,,
2022-03-02 14:42,2022-03-04,6229,6229 Maastricht,2022-03-04 08:45,6229:121a,,,,,,
2022-03-02 14:42,2022-03-02,7556,7556 Hengelo,2022-03-02 16:09,7556:3644,7514 Enschede,2022-03-02 15:45,7514:8035,,,
2022-03-02 14:42,2022-03-03,7556,7556 Hengelo,2022-03-03 08:51,7556:3644,7514 Enschede,2022-03-03 08:15,7514:8035,,,
2022-03-02 14:42,2022-03-02,1811,1812 Alkmaar,2022-03-02 18:30,1812:8408,1704 Heerhugowaard,2022-03-02 15:45,1704:1a10,,,
2022-03-02 14:42,2022-03-03,1811,1812 Alkmaar,2022-03-03 09:00,1812:8408,1704 Heerhugowaard,2022-03-03 08:45,1704:1a10,,,
2022-03-02 14:42,2022-03-02,2406,,,,,,,,,
2022-03-02 14:42,2022-03-03,2406,2402 Alphen a/d Rijn,2022-03-03 08:33,2402:584b,,,,,,
2022-03-02 14:42,2022-03-02,6541,,,,,,,,,
2022-03-02 14:42,2022-03-03,6541,6541 Nijmegen,2022-03-03 14:03,6541:fa99,6662 Elst,2022-03-03 10:06,6662:96b8,6603 Wijchen,2022-03-03 12:57,6603:3380
2022-03-02 14:42,2022-03-04,6541,6541 Nijmegen,2022-03-04 08:18,6541:fa99,6662 Elst,2022-03-04 09:09,6662:96b8,6603 Wijchen,2022-03-04 08:09,6603:3380
2022-03-02 14:42,2022-03-02,8911,8924 Leeuwarden,2022-03-02 15:44,8924:58b0,,,,,,
2022-03-02 14:43,2022-03-03,8911,8924 Leeuwarden,2022-03-03 09:00,8924:58b0,,,,,,
2022-03-02 14:43,2022-03-02,8232,8242 Lelystad,2022-03-02 15:45,8242:849d,,,,,,
2022-03-02 14:43,2022-03-03,8232,8242 Lelystad,2022-03-03 09:45,8242:849d,,,,,,
2022-03-02 14:43,2022-03-04,8232,8242 Lelystad,2022-03-04 09:33,8242:849d,,,,,,
2022-03-02 14:43,2022-03-05,8232,8242 Lelystad,2022-03-05 09:30,8242:849d,,,,,,
2022-03-02 14:43,2022-03-02,4462,4462 Goes,2022-03-02 15:48,4462:6e15,4462 Goes,2022-03-02 15:48,4462:60da,,,
2022-03-02 14:43,2022-03-03,4462,4462 Goes,2022-03-03 09:06,4462:6e15,4462 Goes,2022-03-03 08:21,4462:60da,,,
2022-03-02 14:43,2022-03-02,9501,,,,,,,,,
2022-03-02 14:43,2022-03-03,9501,9502 Stadskanaal,2022-03-03 09:30,9502:747f,,,,,,
2022-03-02 14:43,2022-03-02,1625,1627 Hoorn,2022-03-02 17:30,1627:b1ca,,,,,,
2022-03-02 14:43,2022-03-03,1625,1627 Hoorn,2022-03-03 09:00,1627:b1ca,,,,,,
2022-03-02 14:43,2022-03-02,9291,,,,,,,,,
2022-03-02 14:43,2022-03-03,9291,9291 Kollum,2022-03-03 08:51,9291:7875,,,,,,
2022-03-02 14:43,2022-03-02,5401,,,,,,,,,
2022-03-02 14:43,2022-03-03,5401,,,,,,,,,
2022-03-02 14:44,2022-03-04,5401,5406 Uden,2022-03-04 09:35,5406:fec5,,,,,,
2022-03-02 14:44,2022-03-05,5401,5406 Uden,2022-03-05 08:39,5406:fec5,,,,,,
2022-03-02 14:44,2022-03-02,7903,7903 Hoogeveen,2022-03-02 16:12,7903:64b3,,,,,,
2022-03-02 14:44,2022-03-03,7903,7903 Hoogeveen,2022-03-03 10:36,7903:64b3,,,,,,
2022-03-02 14:44,2022-03-04,7903,7903 Hoogeveen,2022-03-04 09:30,7903:64b3,,,,,,
2022-03-02 14:44,2022-03-02,7942,7942 Meppel,2022-03-02 16:45,7942:5846,,,,,,
2022-03-02 14:44,2022-03-03,7942,7942 Meppel,2022-03-03 09:54,7942:5846,7951 Staphorst,2022-03-03 09:00,7951:0243,,,
2022-03-02 14:44,2022-03-04,7942,7942 Meppel,2022-03-04 09:09,7942:5846,7951 Staphorst,2022-03-04 09:00,7951:0243,,,
2022-03-02 14:44,2022-03-02,7471,7471 Goor,2022-03-02 15:45,7471:149c,,,,,,
2022-03-02 14:44,2022-03-03,7471,7471 Goor,2022-03-03 08:45,7471:149c,,,,,,
2022-03-02 14:44,2022-03-02,5801,,,,,,,,,
2022-03-02 14:44,2022-03-03,5801,5807 Oostrum,2022-03-03 08:45,5807:ff2f,,,,,,
2022-03-02 14:44,2022-03-02,8442,8447 Heerenveen,2022-03-02 16:08,8447:9987,,,,,,
2022-03-02 14:44,2022-03-03,8442,8447 Heerenveen,2022-03-03 09:06,8447:9987,,,,,,
2022-03-02 14:44,2022-03-02,7137,7141 Groenlo,2022-03-02 20:59,7141:2c44,,,,,,
2022-03-02 14:45,2022-03-03,7137,7141 Groenlo,2022-03-03 08:54,7141:2c44,,,,,,
2022-03-02 14:45,2022-03-02,3901,3902 Veenendaal,2022-03-02 16:30,3902:c6d1,,,,,,
2022-03-02 14:45,2022-03-03,3901,3902 Veenendaal,2022-03-03 09:30,3902:c6d1,,,,,,
2022-03-02 14:45,2022-03-02,4701,,,,,,,,,
2022-03-02 14:45,2022-03-03,4701,,,,,,,,,
2022-03-02 14:45,2022-03-04,4701,4704 Roosendaal,2022-03-04 09:15,4704:d9b5,,,,,,
2022-03-02 14:45,2022-03-02,6101,,,,,,,,,
2022-03-02 14:45,2022-03-03,6101,6101 Echt,2022-03-03 12:15,6101:feea,,,,,,
2022-03-02 14:45,2022-03-04,6101,6101 Echt,2022-03-04 08:00,6101:feea,,,,,,
2022-03-02 14:45,2022-03-02,4325,,,,,,,,,
2022-03-02 14:45,2022-03-03,4325,4325 Renesse,2022-03-03 08:38,4325:8db3,,,,,,
