scan_time,req_date,req_pc4,opt0_short_addr,opt0_time,opt0_loc_id,opt1_short_addr,opt1_time,opt1_loc_id,opt2_short_addr,opt2_time,opt2_loc_id
2022-02-21 10:01,2022-02-24,3013,3032 Rotterdam,2022-02-24 09:06,3032:8483,3026 Rotterdam,2022-02-24 09:30,3026:0941,3072 Rotterdam,2022-02-24 09:39,3072:0ab5
2022-02-21 10:02,2022-02-21,2515,2516 Den Haag,2022-02-21 12:18,2516:a7ff,2512 Den Haag,2022-02-21 11:16,2512:c854,2597 Den Haag,2022-02-21 13:54,2597:377e
2022-02-21 10:02,2022-02-22,2515,2516 Den Haag,2022-02-22 08:30,2516:a7ff,2512 Den Haag,2022-02-22 08:39,2512:c854,2597 Den Haag,2022-02-22 11:30,2597:377e
2022-02-21 10:02,2022-02-21,7311,7324 Apeldoorn,2022-02-21 14:07,7324:5c1f,,,,,,
2022-02-21 10:02,2022-02-22,7311,7324 Apeldoorn,2022-02-22 10:52,7324:5c1f,,,,,,
2022-02-21 10:02,2022-02-23,7311,7324 Apeldoorn,2022-02-23 10:40,7324:5c1f,,,,,,
2022-02-21 10:02,2022-02-24,7311,7324 Apeldoorn,2022-02-24 10:40,7324:5c1f,,,,,,
2022-02-21 10:02,2022-02-21,6229,6229 Maastricht,2022-02-21 13:30,6229:121a,,,,,,
2022-02-21 10:02,2022-02-22,6229,6229 Maastricht,2022-02-22 08:45,6229:121a,,,,,,
2022-02-21 10:02,2022-02-21,7556,7556 Hengelo,2022-02-21 11:06,7556:3644,7514 Enschede,2022-02-21 13:00,7514:8035,,,
2022-02-21 10:02,2022-02-22,7556,7556 Hengelo,2022-02-22 08:39,7556:3644,7514 Enschede,2022-02-22 08:30,7514:8035,,,
2022-02-21 10:02,2022-02-21,6541,6541 Nijmegen,2022-02-21 11:09,6541:fa99,6662 Elst,2022-02-21 13:30,6662:96b8,6603 Wijchen,2022-02-21 11:06,6603:3380
2022-02-21 10:02,2022-02-22,6541,6541 Nijmegen,2022-02-22 08:12,6541:fa99,6662 Elst,2022-02-22 09:18,6662:96b8,6603 Wijchen,2022-02-22 08:00,6603:3380
2022-02-21 10:02,2022-02-21,8911,8924 Leeuwarden,2022-02-21 11:06,8924:58b0,,,,,,
2022-02-21 10:02,2022-02-22,8911,8924 Leeuwarden,2022-02-22 08:51,8924:58b0,,,,,,
2022-02-21 10:02,2022-02-21,8232,8242 Lelystad,2022-02-21 11:09,8242:849d,,,,,,
2022-02-21 10:03,2022-02-22,8232,8242 Lelystad,2022-02-22 09:33,8242:849d,,,,,,
2022-02-21 10:03,2022-02-23,8232,8242 Lelystad,2022-02-23 09:30,8242:849d,,,,,,
2022-02-21 10:03,2022-02-21,4462,4462 Goes,2022-02-21 11:24,4462:60da,4462 Goes,2022-02-21 11:55,4462:6e15,,,
2022-02-21 10:03,2022-02-22,4462,4462 Goes,2022-02-22 08:18,4462:60da,4462 Goes,2022-02-22 08:54,4462:6e15,,,
2022-02-21 10:03,2022-02-21,9501,9502 Stadskanaal,2022-02-21 12:30,9502:747f,,,,,,
2022-02-21 10:03,2022-02-22,9501,9502 Stadskanaal,2022-02-22 09:30,9502:747f,,,,,,
2022-02-21 10:03,2022-02-21,1625,1627 Hoorn,2022-02-21 13:00,1627:b1ca,,,,,,
2022-02-21 10:03,2022-02-22,1625,1627 Hoorn,2022-02-22 08:45,1627:b1ca,,,,,,
2022-02-21 10:03,2022-02-21,9291,9291 Kollum,2022-02-21 11:34,9291:7875,,,,,,
2022-02-21 10:03,2022-02-22,9291,9291 Kollum,2022-02-22 08:51,9291:7875,,,,,,
2022-02-21 10:03,2022-02-21,5401,5406 Uden,2022-02-21 13:12,5406:fec5,,,,,,
2022-02-21 10:03,2022-02-22,5401,5406 Uden,2022-02-22 08:39,5406:fec5,,,,,,
2022-02-21 10:03,2022-02-21,7903,7903 Hoogeveen,2022-02-21 13:30,7903:64b3,,,,,,
2022-02-21 10:03,2022-02-22,7903,7903 Hoogeveen,2022-02-22 09:18,7903:64b3,,,,,,
2022-02-21 10:03,2022-02-21,7942,7942 Meppel,2022-02-21 11:06,7942:5846,7951 Staphorst,2022-02-21 12:30,7951:0243,,,
2022-02-21 10:04,2022-02-22,7942,7942 Meppel,2022-02-22 09:09,7942:5846,7951 Staphorst,2022-02-22 09:00,7951:0243,,,
2022-02-21 10:04,2022-02-21,7471,7471 Goor,2022-02-21 13:15,7471:149c,,,,,,
2022-02-21 10:04,2022-02-22,7471,7471 Goor,2022-02-22 08:15,7471:149c,,,,,,
2022-02-21 10:04,2022-02-21,5801,5807 Oostrum,2022-02-21 11:15,5807:ff2f,,,,,,
2022-02-21 10:04,2022-02-22,5801,5807 Oostrum,2022-02-22 08:00,5807:ff2f,,,,,,
2022-02-21 10:04,2022-02-21,8442,8447 Heerenveen,2022-02-21 14:04,8447:9987,,,,,,
2022-02-21 10:04,2022-02-22,8442,8447 Heerenveen,2022-02-22 09:03,8447:9987,,,,,,
2022-02-21 10:04,2022-02-21,7131,7131 Lichtenvoorde,2022-02-21 14:01,7131:943a,7141 Groenlo,2022-02-21 12:04,7141:2c44,,,
2022-02-21 10:04,2022-02-22,7131,7131 Lichtenvoorde,2022-02-22 08:36,7131:943a,7141 Groenlo,2022-02-22 08:36,7141:2c44,,,
2022-02-21 10:04,2022-02-21,1811,1812 Alkmaar,2022-02-21 14:45,1812:8408,1704 Heerhugowaard,2022-02-21 13:30,1704:1a10,,,
2022-02-21 10:04,2022-02-22,1811,1812 Alkmaar,2022-02-22 10:00,1812:8408,1704 Heerhugowaard,2022-02-22 08:30,1704:1a10,,,
2022-02-21 10:04,2022-02-23,1811,1812 Alkmaar,2022-02-23 08:30,1812:8408,1704 Heerhugowaard,2022-02-23 08:30,1704:1a10,,,
2022-02-21 10:04,2022-02-21,3901,3902 Veenendaal,2022-02-21 12:45,3902:c6d1,,,,,,
2022-02-21 10:04,2022-02-22,3901,3902 Veenendaal,2022-02-22 09:00,3902:c6d1,,,,,,
2022-02-21 10:04,2022-02-21,2406,2402 Alphen a/d Rijn,2022-02-21 12:27,2402:584b,,,,,,
2022-02-21 10:05,2022-02-22,2406,2402 Alphen a/d Rijn,2022-02-22 08:09,2402:584b,,,,,,
2022-02-21 10:05,2022-02-21,4701,4704 Roosendaal,2022-02-21 11:15,4704:d9b5,,,,,,
2022-02-21 10:05,2022-02-22,4701,4704 Roosendaal,2022-02-22 09:00,4704:d9b5,,,,,,
2022-02-21 10:05,2022-02-21,6101,6101 Echt,2022-02-21 11:15,6101:feea,,,,,,
2022-02-21 10:05,2022-02-22,6101,6101 Echt,2022-02-22 08:00,6101:feea,,,,,,
2022-02-21 10:05,2022-02-21,4325,,,,,,,,,
2022-02-21 10:05,2022-02-22,4325,4325 Renesse,2022-02-22 08:27,4325:8db3,,,,,,
# scan_time,req_date,req_pc4,opt0_short_addr,opt0_time,opt0_loc_id,opt1_short_addr,opt1_time,opt1_loc_id,opt2_short_addr,opt2_time,opt2_loc_id
2022-02-22 11:03,2022-02-22,3511,3552 Utrecht,2022-02-22 18:30,3552:3c0f,3527 Utrecht,2022-02-22 13:15,3527:d3f3,3562 Utrecht,2022-02-22 19:30,3562:ffee
2022-02-22 11:03,2022-02-23,3511,3552 Utrecht,2022-02-23 15:00,3552:3c0f,3527 Utrecht,2022-02-23 09:30,3527:d3f3,3562 Utrecht,2022-02-23 18:15,3562:ffee
2022-02-22 11:03,2022-02-22,5611,5644 Eindhoven,2022-02-22 12:15,5644:7872,,,,,,
2022-02-22 11:04,2022-02-23,5611,5644 Eindhoven,2022-02-23 08:45,5644:7872,,,,,,
2022-02-22 11:04,2022-02-22,5038,5048 Tilburg,2022-02-22 13:32,5048:eb06,,,,,,
2022-02-22 11:04,2022-02-23,5038,5048 Tilburg,2022-02-23 09:03,5048:eb06,,,,,,
2022-02-22 11:04,2022-02-22,9726,9711 Groningen,2022-02-22 13:45,9711:ed2c,9723 Groningen,2022-02-22 12:27,9723:e146,9743 Groningen,2022-02-22 14:15,9743:6abf
2022-02-22 11:04,2022-02-23,9726,9711 Groningen,2022-02-23 09:15,9711:ed2c,9723 Groningen,2022-02-23 09:12,9723:e146,9743 Groningen,2022-02-23 09:15,9743:6abf
2022-02-22 11:04,2022-02-22,8011,8013 Zwolle,2022-02-22 12:15,8013:1e91,,,,,,
2022-02-22 11:04,2022-02-23,8011,8013 Zwolle,2022-02-23 09:45,8013:1e91,,,,,,
2022-02-22 11:04,2022-02-24,8011,8013 Zwolle,2022-02-24 09:15,8013:1e91,,,,,,
2022-02-22 11:04,2022-02-22,1011,1078 Amsterdam,2022-02-22 12:30,1078:d1fd,1025 Amsterdam,2022-02-22 12:40,1025:4076,1043 Amsterdam,2022-02-22 12:20,1043:90eb
2022-02-22 11:04,2022-02-23,1011,1091 Amsterdam,2022-02-23 09:40,1091:8897,1078 Amsterdam,2022-02-23 09:00,1078:d1fd,1025 Amsterdam,2022-02-23 07:50,1025:4076
2022-02-22 11:04,2022-02-22,3013,3045 Rotterdam,2022-02-22 12:06,3045:5690,3119 Schiedam,2022-02-22 12:33,3119:16e3,3085 Rotterdam,2022-02-22 13:39,3085:3cda
2022-02-22 11:04,2022-02-23,3013,3032 Rotterdam,2022-02-23 12:09,3032:8483,3026 Rotterdam,2022-02-23 09:51,3026:0941,3072 Rotterdam,2022-02-23 11:42,3072:0ab5
2022-02-22 11:04,2022-02-24,3013,3032 Rotterdam,2022-02-24 09:24,3032:8483,3026 Rotterdam,2022-02-24 09:33,3026:0941,3072 Rotterdam,2022-02-24 10:06,3072:0ab5
2022-02-22 11:04,2022-02-22,2515,2516 Den Haag,2022-02-22 14:18,2516:a7ff,2512 Den Haag,2022-02-22 12:06,2512:c854,2597 Den Haag,2022-02-22 14:18,2597:377e
2022-02-22 11:04,2022-02-23,2515,2516 Den Haag,2022-02-23 08:42,2516:a7ff,2512 Den Haag,2022-02-23 09:06,2512:c854,2597 Den Haag,2022-02-23 11:27,2597:377e
2022-02-22 11:05,2022-02-22,7311,7324 Apeldoorn,2022-02-22 13:49,7324:5c1f,,,,,,
2022-02-22 11:05,2022-02-23,7311,7324 Apeldoorn,2022-02-23 10:52,7324:5c1f,,,,,,
2022-02-22 11:05,2022-02-24,7311,7324 Apeldoorn,2022-02-24 10:43,7324:5c1f,,,,,,
2022-02-22 11:05,2022-02-25,7311,7324 Apeldoorn,2022-02-25 10:40,7324:5c1f,,,,,,
2022-02-22 11:05,2022-02-22,6229,6229 Maastricht,2022-02-22 13:00,6229:121a,,,,,,
2022-02-22 11:05,2022-02-23,6229,6229 Maastricht,2022-02-23 09:00,6229:121a,,,,,,
2022-02-22 11:05,2022-02-22,7556,7556 Hengelo,2022-02-22 12:12,7556:3644,7514 Enschede,2022-02-22 13:30,7514:8035,,,
2022-02-22 11:05,2022-02-23,7556,7556 Hengelo,2022-02-23 08:36,7556:3644,7514 Enschede,2022-02-23 09:15,7514:8035,,,
2022-02-22 11:05,2022-02-22,6541,6541 Nijmegen,2022-02-22 12:21,6541:fa99,6662 Elst,2022-02-22 13:18,6662:96b8,6603 Wijchen,2022-02-22 12:12,6603:3380
2022-02-22 11:05,2022-02-23,6541,6541 Nijmegen,2022-02-23 08:09,6541:fa99,6662 Elst,2022-02-23 09:21,6662:96b8,6603 Wijchen,2022-02-23 08:09,6603:3380
2022-02-22 11:05,2022-02-22,8911,8924 Leeuwarden,2022-02-22 12:30,8924:58b0,,,,,,
2022-02-22 11:05,2022-02-23,8911,8924 Leeuwarden,2022-02-23 08:51,8924:58b0,,,,,,
2022-02-22 11:05,2022-02-22,8232,8242 Lelystad,2022-02-22 12:06,8242:849d,,,,,,
2022-02-22 11:05,2022-02-23,8232,8242 Lelystad,2022-02-23 09:36,8242:849d,,,,,,
2022-02-22 11:05,2022-02-24,8232,8242 Lelystad,2022-02-24 09:33,8242:849d,,,,,,
2022-02-22 11:06,2022-02-25,8232,8242 Lelystad,2022-02-25 09:30,8242:849d,,,,,,
2022-02-22 11:06,2022-02-22,4462,4462 Goes,2022-02-22 12:09,4462:60da,4462 Goes,2022-02-22 13:09,4462:6e15,,,
2022-02-22 11:06,2022-02-23,4462,4462 Goes,2022-02-23 08:45,4462:6e15,4462 Goes,2022-02-23 08:15,4462:60da,,,
2022-02-22 11:06,2022-02-22,9501,9502 Stadskanaal,2022-02-22 13:30,9502:747f,,,,,,
2022-02-22 11:06,2022-02-23,9501,9502 Stadskanaal,2022-02-23 09:30,9502:747f,,,,,,
2022-02-22 11:06,2022-02-22,1625,1627 Hoorn,2022-02-22 14:15,1627:b1ca,,,,,,
2022-02-22 11:06,2022-02-23,1625,1627 Hoorn,2022-02-23 08:45,1627:b1ca,,,,,,
2022-02-22 11:06,2022-02-22,9291,9291 Kollum,2022-02-22 13:10,9291:7875,,,,,,
2022-02-22 11:06,2022-02-23,9291,9291 Kollum,2022-02-23 08:51,9291:7875,,,,,,
2022-02-22 11:06,2022-02-22,5401,5406 Uden,2022-02-22 13:47,5406:fec5,,,,,,
2022-02-22 11:06,2022-02-23,5401,5406 Uden,2022-02-23 08:51,5406:fec5,,,,,,
2022-02-22 11:06,2022-02-22,7903,7903 Hoogeveen,2022-02-22 13:57,7903:64b3,,,,,,
2022-02-22 11:06,2022-02-23,7903,7903 Hoogeveen,2022-02-23 09:48,7903:64b3,,,,,,
2022-02-22 11:06,2022-02-24,7903,7903 Hoogeveen,2022-02-24 09:06,7903:64b3,,,,,,
2022-02-22 11:06,2022-02-22,7942,7942 Meppel,2022-02-22 13:18,7942:5846,7951 Staphorst,2022-02-22 13:00,7951:0243,,,
2022-02-22 11:07,2022-02-23,7942,7942 Meppel,2022-02-23 09:15,7942:5846,7951 Staphorst,2022-02-23 09:00,7951:0243,,,
2022-02-22 11:07,2022-02-22,7471,7471 Goor,2022-02-22 13:00,7471:149c,,,,,,
2022-02-22 11:07,2022-02-23,7471,7471 Goor,2022-02-23 08:45,7471:149c,,,,,,
2022-02-22 11:07,2022-02-22,5801,5807 Oostrum,2022-02-22 12:15,5807:ff2f,,,,,,
2022-02-22 11:07,2022-02-23,5801,5807 Oostrum,2022-02-23 08:00,5807:ff2f,,,,,,
2022-02-22 11:07,2022-02-22,8442,8447 Heerenveen,2022-02-22 14:04,8447:9987,,,,,,
2022-02-22 11:07,2022-02-23,8442,8447 Heerenveen,2022-02-23 08:57,8447:9987,,,,,,
2022-02-22 11:07,2022-02-22,7131,7131 Lichtenvoorde,2022-02-22 15:05,7131:943a,7141 Groenlo,2022-02-22 12:10,7141:2c44,,,
2022-02-22 11:07,2022-02-23,7131,7131 Lichtenvoorde,2022-02-23 08:57,7131:943a,7141 Groenlo,2022-02-23 08:42,7141:2c44,,,
2022-02-22 11:07,2022-02-22,1811,1812 Alkmaar,2022-02-22 15:15,1812:8408,1704 Heerhugowaard,2022-02-22 13:15,1704:1a10,,,
2022-02-22 11:07,2022-02-23,1811,1812 Alkmaar,2022-02-23 10:00,1812:8408,1704 Heerhugowaard,2022-02-23 08:30,1704:1a10,,,
2022-02-22 11:07,2022-02-24,1811,1812 Alkmaar,2022-02-24 08:45,1812:8408,1704 Heerhugowaard,2022-02-24 08:30,1704:1a10,,,
2022-02-22 11:07,2022-02-22,3901,3902 Veenendaal,2022-02-22 12:30,3902:c6d1,,,,,,
2022-02-22 11:07,2022-02-23,3901,3902 Veenendaal,2022-02-23 09:45,3902:c6d1,,,,,,
2022-02-22 11:07,2022-02-24,3901,3902 Veenendaal,2022-02-24 09:30,3902:c6d1,,,,,,
2022-02-22 11:08,2022-02-22,2406,2402 Alphen a/d Rijn,2022-02-22 12:48,2402:584b,,,,,,
2022-02-22 11:08,2022-02-23,2406,2402 Alphen a/d Rijn,2022-02-23 08:09,2402:584b,,,,,,
2022-02-22 11:08,2022-02-22,4701,4704 Roosendaal,2022-02-22 12:15,4704:d9b5,,,,,,
2022-02-22 11:08,2022-02-23,4701,4704 Roosendaal,2022-02-23 09:00,4704:d9b5,,,,,,
2022-02-22 11:08,2022-02-22,6101,6101 Echt,2022-02-22 12:15,6101:feea,,,,,,
2022-02-22 11:08,2022-02-23,6101,6101 Echt,2022-02-23 08:00,6101:feea,,,,,,
2022-02-22 11:08,2022-02-22,4325,4325 Renesse,2022-02-22 13:03,4325:8db3,,,,,,
2022-02-22 11:08,2022-02-23,4325,4325 Renesse,2022-02-23 08:27,4325:8db3,,,,,,
# scan_time,req_date,req_pc4,opt0_short_addr,opt0_time,opt0_loc_id,opt1_short_addr,opt1_time,opt1_loc_id,opt2_short_addr,opt2_time,opt2_loc_id
2022-02-23 09:32,2022-02-23,3511,3552 Utrecht,2022-02-23 18:30,3552:3c0f,3527 Utrecht,2022-02-23 12:45,3527:d3f3,3562 Utrecht,2022-02-23 19:30,3562:ffee
2022-02-23 09:32,2022-02-24,3511,3552 Utrecht,2022-02-24 14:45,3552:3c0f,3527 Utrecht,2022-02-24 09:30,3527:d3f3,3562 Utrecht,2022-02-24 18:15,3562:ffee
2022-02-23 09:32,2022-02-23,5611,5644 Eindhoven,2022-02-23 12:30,5644:7872,,,,,,
2022-02-23 09:32,2022-02-24,5611,5644 Eindhoven,2022-02-24 08:45,5644:7872,,,,,,
2022-02-23 09:32,2022-02-23,5038,5048 Tilburg,2022-02-23 12:39,5048:eb06,,,,,,
2022-02-23 09:32,2022-02-24,5038,5048 Tilburg,2022-02-24 08:39,5048:eb06,,,,,,
2022-02-23 09:32,2022-02-23,9726,9711 Groningen,2022-02-23 14:00,9711:ed2c,9723 Groningen,2022-02-23 10:50,9723:e146,9743 Groningen,2022-02-23 14:30,9743:6abf
2022-02-23 09:32,2022-02-24,9726,9711 Groningen,2022-02-24 09:15,9711:ed2c,9723 Groningen,2022-02-24 09:00,9723:e146,9743 Groningen,2022-02-24 09:15,9743:6abf
2022-02-23 09:32,2022-02-23,8011,8013 Zwolle,2022-02-23 12:00,8013:1e91,,,,,,
2022-02-23 09:32,2022-02-24,8011,8013 Zwolle,2022-02-24 09:45,8013:1e91,,,,,,
2022-02-23 09:32,2022-02-25,8011,8013 Zwolle,2022-02-25 09:15,8013:1e91,,,,,,
2022-02-23 09:32,2022-02-23,1011,1078 Amsterdam,2022-02-23 11:00,1078:d1fd,1025 Amsterdam,2022-02-23 10:50,1025:4076,1043 Amsterdam,2022-02-23 10:50,1043:90eb
2022-02-23 09:33,2022-02-24,1011,1091 Amsterdam,2022-02-24 09:40,1091:8897,1078 Amsterdam,2022-02-24 09:00,1078:d1fd,1025 Amsterdam,2022-02-24 08:00,1025:4076
2022-02-23 09:33,2022-02-23,3013,3026 Rotterdam,2022-02-23 13:36,3026:0941,3045 Rotterdam,2022-02-23 11:21,3045:5690,3119 Schiedam,2022-02-23 11:51,3119:16e3
2022-02-23 09:33,2022-02-24,3013,3032 Rotterdam,2022-02-24 10:45,3032:8483,3026 Rotterdam,2022-02-24 09:42,3026:0941,3072 Rotterdam,2022-02-24 10:30,3072:0ab5
2022-02-23 09:33,2022-02-25,3013,3032 Rotterdam,2022-02-25 09:36,3032:8483,3026 Rotterdam,2022-02-25 09:54,3026:0941,3072 Rotterdam,2022-02-25 09:42,3072:0ab5
2022-02-23 09:33,2022-02-26,3013,3032 Rotterdam,2022-02-26 09:21,3032:8483,3026 Rotterdam,2022-02-26 09:33,3026:0941,3045 Rotterdam,2022-02-26 08:30,3045:5690
2022-02-23 09:33,2022-02-23,2515,2516 Den Haag,2022-02-23 13:49,2516:a7ff,2512 Den Haag,2022-02-23 11:16,2512:c854,2597 Den Haag,2022-02-23 12:57,2597:377e
2022-02-23 09:33,2022-02-24,2515,2516 Den Haag,2022-02-24 09:12,2516:a7ff,2512 Den Haag,2022-02-24 08:36,2512:c854,2597 Den Haag,2022-02-24 08:30,2597:377e
2022-02-23 09:33,2022-02-23,7311,7324 Apeldoorn,2022-02-23 13:37,7324:5c1f,,,,,,
2022-02-23 09:33,2022-02-24,7311,7324 Apeldoorn,2022-02-24 10:49,7324:5c1f,,,,,,
2022-02-23 09:33,2022-02-25,7311,7324 Apeldoorn,2022-02-25 10:43,7324:5c1f,,,,,,
2022-02-23 09:33,2022-02-26,7311,7324 Apeldoorn,2022-02-26 10:40,7324:5c1f,,,,,,
2022-02-23 09:33,2022-02-23,6229,6229 Maastricht,2022-02-23 11:45,6229:121a,,,,,,
2022-02-23 09:33,2022-02-24,6229,6229 Maastricht,2022-02-24 09:00,6229:121a,,,,,,
2022-02-23 09:33,2022-02-23,7556,7556 Hengelo,2022-02-23 10:45,7556:3644,7514 Enschede,2022-02-23 12:45,7514:8035,,,
2022-02-23 09:33,2022-02-24,7556,7556 Hengelo,2022-02-24 08:36,7556:3644,7514 Enschede,2022-02-24 09:00,7514:8035,,,
2022-02-23 09:34,2022-02-23,6541,6541 Nijmegen,2022-02-23 12:36,6541:fa99,6662 Elst,2022-02-23 13:33,6662:96b8,6603 Wijchen,2022-02-23 10:48,6603:3380
2022-02-23 09:34,2022-02-24,6541,6541 Nijmegen,2022-02-24 08:21,6541:fa99,6662 Elst,2022-02-24 09:27,6662:96b8,6603 Wijchen,2022-02-24 08:03,6603:3380
2022-02-23 09:34,2022-02-23,8911,8924 Leeuwarden,2022-02-23 11:33,8924:58b0,,,,,,
2022-02-23 09:34,2022-02-24,8911,8924 Leeuwarden,2022-02-24 08:51,8924:58b0,,,,,,
2022-02-23 09:34,2022-02-23,8232,8242 Lelystad,2022-02-23 10:39,8242:849d,,,,,,
2022-02-23 09:34,2022-02-24,8232,8242 Lelystad,2022-02-24 09:36,8242:849d,,,,,,
2022-02-23 09:34,2022-02-25,8232,8242 Lelystad,2022-02-25 09:30,8242:849d,,,,,,
2022-02-23 09:34,2022-02-23,4462,4462 Goes,2022-02-23 10:47,4462:6e15,4462 Goes,2022-02-23 10:48,4462:60da,,,
2022-02-23 09:34,2022-02-24,4462,4462 Goes,2022-02-24 08:15,4462:60da,4462 Goes,2022-02-24 08:48,4462:6e15,,,
2022-02-23 09:34,2022-02-23,9501,9502 Stadskanaal,2022-02-23 12:30,9502:747f,,,,,,
2022-02-23 09:34,2022-02-24,9501,9502 Stadskanaal,2022-02-24 09:30,9502:747f,,,,,,
2022-02-23 09:34,2022-02-23,1625,1627 Hoorn,2022-02-23 11:30,1627:b1ca,,,,,,
2022-02-23 09:34,2022-02-24,1625,1627 Hoorn,2022-02-24 09:00,1627:b1ca,,,,,,
2022-02-23 09:34,2022-02-23,9291,9291 Kollum,2022-02-23 11:37,9291:7875,,,,,,
2022-02-23 09:34,2022-02-24,9291,9291 Kollum,2022-02-24 08:48,9291:7875,,,,,,
2022-02-23 09:35,2022-02-23,5401,5406 Uden,2022-02-23 12:51,5406:fec5,,,,,,
2022-02-23 09:35,2022-02-24,5401,5406 Uden,2022-02-24 11:37,5406:fec5,,,,,,
2022-02-23 09:35,2022-02-25,5401,5406 Uden,2022-02-25 11:28,5406:fec5,,,,,,
2022-02-23 09:35,2022-02-26,5401,5406 Uden,2022-02-26 08:39,5406:fec5,,,,,,
2022-02-23 09:35,2022-02-23,7903,7903 Hoogeveen,2022-02-23 13:54,7903:64b3,,,,,,
2022-02-23 09:35,2022-02-24,7903,7903 Hoogeveen,2022-02-24 09:27,7903:64b3,,,,,,
2022-02-23 09:35,2022-02-23,7942,7942 Meppel,2022-02-23 12:15,7942:5846,7951 Staphorst,2022-02-23 11:30,7951:0243,,,
2022-02-23 09:35,2022-02-24,7942,7942 Meppel,2022-02-24 09:12,7942:5846,7951 Staphorst,2022-02-24 09:00,7951:0243,,,
2022-02-23 09:35,2022-02-23,7471,7471 Goor,2022-02-23 11:45,7471:149c,,,,,,
2022-02-23 09:35,2022-02-24,7471,7471 Goor,2022-02-24 08:45,7471:149c,,,,,,
2022-02-23 09:35,2022-02-23,5801,5807 Oostrum,2022-02-23 10:45,5807:ff2f,,,,,,
2022-02-23 09:35,2022-02-24,5801,5807 Oostrum,2022-02-24 08:00,5807:ff2f,,,,,,
2022-02-23 09:35,2022-02-23,8442,8447 Heerenveen,2022-02-23 11:40,8447:9987,,,,,,
2022-02-23 09:35,2022-02-24,8442,8447 Heerenveen,2022-02-24 08:57,8447:9987,,,,,,
2022-02-23 09:35,2022-02-23,7131,7131 Lichtenvoorde,2022-02-23 14:53,7131:943a,7141 Groenlo,2022-02-23 10:52,7141:2c44,,,
2022-02-23 09:36,2022-02-24,7131,7131 Lichtenvoorde,2022-02-24 09:00,7131:943a,7141 Groenlo,2022-02-24 08:36,7141:2c44,,,
2022-02-23 09:36,2022-02-23,1811,1812 Alkmaar,2022-02-23 13:15,1812:8408,1704 Heerhugowaard,2022-02-23 11:00,1704:1a10,,,
2022-02-23 09:36,2022-02-24,1811,1812 Alkmaar,2022-02-24 09:15,1812:8408,1704 Heerhugowaard,2022-02-24 08:30,1704:1a10,,,
2022-02-23 09:36,2022-02-23,3901,3902 Veenendaal,2022-02-23 13:00,3902:c6d1,,,,,,
2022-02-23 09:36,2022-02-24,3901,3902 Veenendaal,2022-02-24 09:45,3902:c6d1,,,,,,
