scan_time,req_date,req_pc4,opt0_short_addr,opt0_time,opt0_loc_id,opt1_short_addr,opt1_time,opt1_loc_id,opt2_short_addr,opt2_time,opt2_loc_id
2022-02-04 23:36,2022-02-05,3511,3527 Utrecht,2022-02-05 12:00,3527:d3f3,3534 Utrecht,2022-02-05 11:45,3534:472b,3562 Utrecht,2022-02-05 12:00,3562:ffee
2022-02-04 23:36,2022-02-06,3511,3552 Utrecht,2022-02-06 09:45,3552:3c0f,3527 Utrecht,2022-02-06 10:00,3527:d3f3,3534 Utrecht,2022-02-06 09:30,3534:472b
2022-02-04 23:36,2022-02-07,3511,3552 Utrecht,2022-02-07 15:00,3552:3c0f,3527 Utrecht,2022-02-07 09:15,3527:d3f3,3534 Utrecht,2022-02-07 09:15,3534:472b
2022-02-04 23:36,2022-02-05,5611,5644 Eindhoven,2022-02-05 12:45,5644:7872,,,,,,
2022-02-04 23:36,2022-02-06,5611,5644 Eindhoven,2022-02-06 08:45,5644:7872,,,,,,
2022-02-04 23:36,2022-02-07,5611,5644 Eindhoven,2022-02-07 08:30,5644:7872,,,,,,
2022-02-04 23:37,2022-02-05,5038,5048 Tilburg,2022-02-05 13:49,5048:eb06,,,,,,
2022-02-04 23:37,2022-02-06,5038,5048 Tilburg,2022-02-06 09:42,5048:eb06,,,,,,
2022-02-04 23:37,2022-02-07,5038,5048 Tilburg,2022-02-07 08:39,5048:eb06,,,,,,
2022-02-04 23:37,2022-02-05,9726,9711 Groningen,2022-02-05 15:15,9711:ed2c,9723 Groningen,2022-02-05 14:56,9723:e146,9747 Groningen,2022-02-05 14:30,9747:1c04
2022-02-04 23:37,2022-02-06,9726,9711 Groningen,2022-02-06 09:45,9711:ed2c,9723 Groningen,2022-02-06 09:15,9723:e146,9743 Groningen,2022-02-06 10:00,9743:9d51
2022-02-04 23:37,2022-02-07,9726,9711 Groningen,2022-02-07 09:00,9711:ed2c,9723 Groningen,2022-02-07 08:48,9723:e146,9743 Groningen,2022-02-07 09:15,9743:9d51
2022-02-04 23:37,2022-02-05,8011,8013 Zwolle,2022-02-05 19:30,8013:1e91,,,,,,
2022-02-04 23:37,2022-02-06,8011,8013 Zwolle,2022-02-06 15:15,8013:1e91,,,,,,
2022-02-04 23:37,2022-02-07,8011,8013 Zwolle,2022-02-07 10:00,8013:1e91,,,,,,
2022-02-04 23:37,2022-02-05,6041,,,,,,,,,
2022-02-04 23:37,2022-02-06,6041,,,,,,,,,
2022-02-04 23:37,2022-02-07,6041,,,,,,,,,
2022-02-04 23:37,2022-02-05,1011,1078 Amsterdam,2022-02-05 13:20,1078:d1fd,1025 Amsterdam,2022-02-05 09:30,1025:4076,1043 Amsterdam,2022-02-05 09:50,1043:90eb
2022-02-04 23:37,2022-02-06,1011,1078 Amsterdam,2022-02-06 09:10,1078:d1fd,1025 Amsterdam,2022-02-06 07:50,1025:4076,1034 Amsterdam,2022-02-06 10:00,1034:ecbd
2022-02-04 23:37,2022-02-07,1011,1078 Amsterdam,2022-02-07 09:00,1078:d1fd,1025 Amsterdam,2022-02-07 07:50,1025:4076,1034 Amsterdam,2022-02-07 09:00,1034:ecbd
2022-02-04 23:37,2022-02-05,3013,3045 Rotterdam,2022-02-05 10:36,3045:5690,,,,,,
2022-02-04 23:37,2022-02-06,3013,3045 Rotterdam,2022-02-06 09:51,3045:5690,3077 Rotterdam,2022-02-06 15:12,3077:df6c,2907 Capelle aan den IJssel,2022-02-06 13:39,2907:b75a
2022-02-04 23:37,2022-02-07,3013,3045 Rotterdam,2022-02-07 08:06,3045:5690,3077 Rotterdam,2022-02-07 08:54,3077:df6c,2907 Capelle aan den IJssel,2022-02-07 08:45,2907:b75a
2022-02-04 23:37,2022-02-05,2515,,,,,,,,,
2022-02-04 23:37,2022-02-06,2515,2287 Rijswijk,2022-02-06 09:06,2287:731f,2632 Nootdorp,2022-02-06 12:27,2632:fe39,2612 Delft,2022-02-06 13:36,2612:70c8
2022-02-04 23:37,2022-02-07,2515,2287 Rijswijk,2022-02-07 12:21,2287:731f,2632 Nootdorp,2022-02-07 09:51,2632:fe39,2612 Delft,2022-02-07 10:12,2612:70c8
2022-02-04 23:37,2022-02-05,7311,7324 Apeldoorn,2022-02-05 21:17,7324:5c1f,,,,,,
2022-02-04 23:37,2022-02-06,7311,7324 Apeldoorn,2022-02-06 11:52,7324:5c1f,,,,,,
2022-02-04 23:37,2022-02-07,7311,7324 Apeldoorn,2022-02-07 10:52,7324:5c1f,,,,,,
2022-02-04 23:37,2022-02-05,6229,,,,,,,,,
2022-02-04 23:37,2022-02-06,6229,,,,,,,,,
2022-02-04 23:37,2022-02-07,6229,6229 Maastricht,2022-02-07 08:45,6229:121a,,,,,,
2022-02-04 23:37,2022-02-05,7556,,,,,,,,,
2022-02-04 23:37,2022-02-06,7556,,,,,,,,,
2022-02-04 23:37,2022-02-07,7556,,,,,,,,,
2022-02-04 23:37,2022-02-05,6541,,,,,,,,,
2022-02-04 23:37,2022-02-06,6541,,,,,,,,,
2022-02-04 23:37,2022-02-07,6541,,,,,,,,,
2022-02-04 23:37,2022-02-05,8911,,,,,,,,,
2022-02-04 23:37,2022-02-06,8911,,,,,,,,,
2022-02-04 23:37,2022-02-07,8911,,,,,,,,,
2022-02-04 23:37,2022-02-05,8232,,,,,,,,,
2022-02-04 23:37,2022-02-06,8232,,,,,,,,,
2022-02-04 23:37,2022-02-07,8232,,,,,,,,,
2022-02-04 23:37,2022-02-05,4462,,,,,,,,,
2022-02-04 23:37,2022-02-06,4462,,,,,,,,,
2022-02-04 23:37,2022-02-07,4462,,,,,,,,,
2022-02-04 23:37,2022-02-05,9501,,,,,,,,,
2022-02-04 23:37,2022-02-06,9501,,,,,,,,,
2022-02-04 23:37,2022-02-07,9501,,,,,,,,,
2022-02-04 23:37,2022-02-05,1625,,,,,,,,,
2022-02-04 23:37,2022-02-06,1625,,,,,,,,,
2022-02-04 23:37,2022-02-07,1625,,,,,,,,,
2022-02-04 23:37,2022-02-05,9291,,,,,,,,,
2022-02-04 23:37,2022-02-06,9291,,,,,,,,,
2022-02-04 23:37,2022-02-07,9291,,,,,,,,,
2022-02-04 23:37,2022-02-05,5401,,,,,,,,,
2022-02-04 23:37,2022-02-06,5401,,,,,,,,,
2022-02-04 23:37,2022-02-07,5401,,,,,,,,,
2022-02-04 23:37,2022-02-05,7903,,,,,,,,,
2022-02-04 23:37,2022-02-06,7903,,,,,,,,,
2022-02-04 23:37,2022-02-07,7903,,,,,,,,,
2022-02-04 23:37,2022-02-05,7942,,,,,,,,,
2022-02-04 23:37,2022-02-06,7942,,,,,,,,,
2022-02-04 23:37,2022-02-07,7942,,,,,,,,,
2022-02-04 23:37,2022-02-05,7471,,,,,,,,,
2022-02-04 23:37,2022-02-06,7471,,,,,,,,,
2022-02-04 23:37,2022-02-07,7471,,,,,,,,,
2022-02-04 23:37,2022-02-05,5801,,,,,,,,,
2022-02-04 23:37,2022-02-06,5801,,,,,,,,,
2022-02-04 23:37,2022-02-07,5801,,,,,,,,,
2022-02-04 23:49,2022-02-05,3511,3527 Utrecht,2022-02-05 12:00,3527:d3f3,3534 Utrecht,2022-02-05 11:45,3534:472b,3562 Utrecht,2022-02-05 15:30,3562:ffee
2022-02-04 23:49,2022-02-06,3511,3552 Utrecht,2022-02-06 09:45,3552:3c0f,3527 Utrecht,2022-02-06 10:00,3527:d3f3,3534 Utrecht,2022-02-06 09:30,3534:472b
2022-02-04 23:49,2022-02-07,3511,3552 Utrecht,2022-02-07 15:00,3552:3c0f,3527 Utrecht,2022-02-07 09:15,3527:d3f3,3534 Utrecht,2022-02-07 09:15,3534:472b
2022-02-04 23:49,2022-02-05,5611,5644 Eindhoven,2022-02-05 12:45,5644:7872,,,,,,
2022-02-04 23:49,2022-02-06,5611,5644 Eindhoven,2022-02-06 08:45,5644:7872,,,,,,
2022-02-04 23:49,2022-02-07,5611,5644 Eindhoven,2022-02-07 08:30,5644:7872,,,,,,
2022-02-04 23:49,2022-02-05,5038,5048 Tilburg,2022-02-05 13:52,5048:eb06,,,,,,
2022-02-04 23:49,2022-02-06,5038,5048 Tilburg,2022-02-06 09:45,5048:eb06,,,,,,
2022-02-04 23:49,2022-02-07,5038,5048 Tilburg,2022-02-07 08:39,5048:eb06,,,,,,
2022-02-04 23:49,2022-02-05,9726,9711 Groningen,2022-02-05 15:30,9711:ed2c,9723 Groningen,2022-02-05 15:11,9723:e146,9747 Groningen,2022-02-05 14:45,9747:1c04
2022-02-04 23:49,2022-02-06,9726,9711 Groningen,2022-02-06 09:45,9711:ed2c,9723 Groningen,2022-02-06 09:18,9723:e146,9743 Groningen,2022-02-06 10:00,9743:9d51
2022-02-04 23:49,2022-02-07,9726,9711 Groningen,2022-02-07 09:00,9711:ed2c,9723 Groningen,2022-02-07 08:48,9723:e146,9743 Groningen,2022-02-07 09:15,9743:9d51
2022-02-04 23:49,2022-02-05,8011,8013 Zwolle,2022-02-05 19:15,8013:1e91,,,,,,
2022-02-04 23:49,2022-02-06,8011,8013 Zwolle,2022-02-06 15:00,8013:1e91,,,,,,
2022-02-04 23:49,2022-02-07,8011,8013 Zwolle,2022-02-07 10:00,8013:1e91,,,,,,
2022-02-04 23:50,2022-02-05,6041,,,,,,,,,
2022-02-04 23:50,2022-02-06,6041,,,,,,,,,
2022-02-04 23:50,2022-02-07,6041,,,,,,,,,
2022-02-04 23:50,2022-02-05,1011,1078 Amsterdam,2022-02-05 13:20,1078:d1fd,1025 Amsterdam,2022-02-05 09:30,1025:4076,1043 Amsterdam,2022-02-05 09:50,1043:90eb
2022-02-04 23:50,2022-02-06,1011,1078 Amsterdam,2022-02-06 09:10,1078:d1fd,1025 Amsterdam,2022-02-06 07:50,1025:4076,1034 Amsterdam,2022-02-06 09:50,1034:ecbd
2022-02-04 23:50,2022-02-07,1011,1078 Amsterdam,2022-02-07 09:00,1078:d1fd,1025 Amsterdam,2022-02-07 07:50,1025:4076,1034 Amsterdam,2022-02-07 09:10,1034:ecbd
2022-02-04 23:50,2022-02-05,3013,3045 Rotterdam,2022-02-05 10:42,3045:5690,,,,,,
2022-02-04 23:50,2022-02-06,3013,3045 Rotterdam,2022-02-06 09:51,3045:5690,3077 Rotterdam,2022-02-06 14:54,3077:df6c,2907 Capelle aan den IJssel,2022-02-06 13:42,2907:b75a
2022-02-04 23:50,2022-02-07,3013,3045 Rotterdam,2022-02-07 08:06,3045:5690,3077 Rotterdam,2022-02-07 08:57,3077:df6c,2907 Capelle aan den IJssel,2022-02-07 08:48,2907:b75a
2022-02-04 23:50,2022-02-05,2515,,,,,,,,,
2022-02-04 23:50,2022-02-06,2515,2287 Rijswijk,2022-02-06 08:51,2287:731f,2632 Nootdorp,2022-02-06 12:33,2632:fe39,2612 Delft,2022-02-06 13:39,2612:70c8
2022-02-04 23:50,2022-02-07,2515,2287 Rijswijk,2022-02-07 12:06,2287:731f,2632 Nootdorp,2022-02-07 09:51,2632:fe39,2612 Delft,2022-02-07 10:21,2612:70c8
2022-02-04 23:50,2022-02-05,7311,7324 Apeldoorn,2022-02-05 21:17,7324:5c1f,,,,,,
2022-02-04 23:50,2022-02-06,7311,7324 Apeldoorn,2022-02-06 11:52,7324:5c1f,,,,,,
2022-02-04 23:50,2022-02-07,7311,7324 Apeldoorn,2022-02-07 10:52,7324:5c1f,,,,,,
2022-02-04 23:50,2022-02-05,6229,6229 Maastricht,2022-02-05 12:00,6229:121a,,,,,,
2022-02-04 23:50,2022-02-06,6229,6229 Maastricht,2022-02-06 09:45,6229:121a,,,,,,
2022-02-04 23:50,2022-02-07,6229,6229 Maastricht,2022-02-07 08:45,6229:121a,,,,,,
2022-02-04 23:50,2022-02-05,7556,7556 Hengelo,2022-02-05 15:09,7556:3644,7514 Enschede,2022-02-05 08:15,7514:8035,,,
2022-02-04 23:50,2022-02-06,7556,7556 Hengelo,2022-02-06 10:00,7556:3644,7514 Enschede,2022-02-06 09:45,7514:8035,,,
2022-02-04 23:50,2022-02-07,7556,7556 Hengelo,2022-02-07 08:39,7556:3644,7514 Enschede,2022-02-07 08:15,7514:8035,,,
2022-02-04 23:50,2022-02-05,6541,,,,,,,,,
2022-02-04 23:50,2022-02-06,6541,6541 Nijmegen,2022-02-06 13:06,6541:dc80,6662 Elst,2022-02-06 11:21,6662:96b8,,,
2022-02-04 23:50,2022-02-07,6541,6541 Nijmegen,2022-02-07 10:54,6541:dc80,6662 Elst,2022-02-07 09:24,6662:96b8,6603 Wijchen,2022-02-07 08:39,6603:3380
2022-02-04 23:50,2022-02-05,8911,8924 Leeuwarden,2022-02-05 15:08,8924:58b0,,,,,,
2022-02-04 23:50,2022-02-06,8911,8924 Leeuwarden,2022-02-06 09:09,8924:58b0,,,,,,
2022-02-04 23:50,2022-02-07,8911,8924 Leeuwarden,2022-02-07 08:54,8924:58b0,,,,,,
2022-02-04 23:50,2022-02-05,8232,8242 Lelystad,2022-02-05 14:15,8242:849d,,,,,,
2022-02-04 23:50,2022-02-06,8232,8242 Lelystad,2022-02-06 10:30,8242:849d,,,,,,
2022-02-04 23:50,2022-02-07,8232,8242 Lelystad,2022-02-07 09:54,8242:849d,,,,,,
2022-02-04 23:57,2022-02-05,4462,4462 Goes,2022-02-05 10:48,4462:60da,,,,,,
2022-02-04 23:57,2022-02-06,4462,4462 Goes,2022-02-06 08:45,4462:60da,,,,,,
2022-02-04 23:57,2022-02-07,4462,4462 Goes,2022-02-07 08:27,4462:60da,,,,,,
2022-02-04 23:57,2022-02-05,9501,,,,,,,,,
2022-02-04 23:57,2022-02-06,9501,9502 Stadskanaal,2022-02-06 10:00,9502:747f,,,,,,
2022-02-04 23:57,2022-02-07,9501,9502 Stadskanaal,2022-02-07 09:30,9502:747f,,,,,,
2022-02-04 23:57,2022-02-05,1625,1627 Hoorn,2022-02-05 15:15,1627:b1ca,,,,,,
2022-02-04 23:57,2022-02-06,1625,1627 Hoorn,2022-02-06 09:30,1627:b1ca,,,,,,
2022-02-04 23:57,2022-02-07,1625,1627 Hoorn,2022-02-07 08:45,1627:b1ca,,,,,,
2022-02-04 23:57,2022-02-05,9291,9291 Kollum,2022-02-05 15:11,9291:7875,,,,,,
2022-02-04 23:57,2022-02-06,9291,9291 Kollum,2022-02-06 09:21,9291:7875,,,,,,
2022-02-04 23:57,2022-02-07,9291,9291 Kollum,2022-02-07 08:57,9291:7875,,,,,,
2022-02-04 23:57,2022-02-05,5401,5406 Uden,2022-02-05 16:34,5406:fec5,,,,,,
2022-02-04 23:57,2022-02-06,5401,5406 Uden,2022-02-06 10:21,5406:fec5,,,,,,
2022-02-04 23:58,2022-02-07,5401,5406 Uden,2022-02-07 08:54,5406:fec5,,,,,,
2022-02-04 23:58,2022-02-05,7903,,,,,,,,,
2022-02-04 23:58,2022-02-06,7903,7903 Hoogeveen,2022-02-06 12:54,7903:64b3,,,,,,
2022-02-04 23:58,2022-02-07,7903,7903 Hoogeveen,2022-02-07 09:39,7903:64b3,,,,,,
2022-02-04 23:58,2022-02-05,7942,,,,,,,,,
2022-02-04 23:58,2022-02-06,7942,7942 Meppel,2022-02-06 11:30,7942:5846,7951 Staphorst,2022-02-06 12:30,7951:0243,,,
2022-02-04 23:58,2022-02-07,7942,7942 Meppel,2022-02-07 09:21,7942:5846,7951 Staphorst,2022-02-07 09:30,7951:0243,,,
2022-02-04 23:58,2022-02-05,7471,7471 Goor,2022-02-05 13:45,7471:149c,,,,,,
2022-02-04 23:58,2022-02-06,7471,7471 Goor,2022-02-06 11:15,7471:149c,,,,,,
2022-02-04 23:58,2022-02-07,7471,7471 Goor,2022-02-07 08:30,7471:149c,,,,,,
2022-02-04 23:58,2022-02-05,5801,5807 Oostrum,2022-02-05 10:45,5807:ff2f,,,,,,
2022-02-04 23:58,2022-02-06,5801,5807 Oostrum,2022-02-06 08:00,5807:ff2f,,,,,,
2022-02-04 23:58,2022-02-07,5801,5807 Oostrum,2022-02-07 08:00,5807:ff2f,,,,,,
2022-02-05 10:26,2022-02-05,3511,3527 Utrecht,2022-02-05 12:45,3527:d3f3,3534 Utrecht,2022-02-05 13:30,3534:472b,3454 De Meern,2022-02-05 16:30,3454:0363
2022-02-05 10:26,2022-02-06,3511,3552 Utrecht,2022-02-06 09:45,3552:3c0f,3527 Utrecht,2022-02-06 10:15,3527:d3f3,3534 Utrecht,2022-02-06 09:00,3534:472b
2022-02-05 10:26,2022-02-07,3511,3552 Utrecht,2022-02-07 15:00,3552:3c0f,3527 Utrecht,2022-02-07 09:30,3527:d3f3,3534 Utrecht,2022-02-07 09:15,3534:472b
2022-02-05 10:27,2022-02-08,3511,3552 Utrecht,2022-02-08 14:45,3552:3c0f,3527 Utrecht,2022-02-08 09:00,3527:d3f3,3534 Utrecht,2022-02-08 09:00,3534:472b
2022-02-05 10:27,2022-02-05,5611,5644 Eindhoven,2022-02-05 15:30,5644:7872,,,,,,
2022-02-05 10:27,2022-02-06,5611,5644 Eindhoven,2022-02-06 08:45,5644:7872,,,,,,
2022-02-05 10:27,2022-02-07,5611,5644 Eindhoven,2022-02-07 08:45,5644:7872,,,,,,
2022-02-05 10:27,2022-02-08,5611,5644 Eindhoven,2022-02-08 08:30,5644:7872,,,,,,
2022-02-05 10:27,2022-02-05,5038,5048 Tilburg,2022-02-05 14:19,5048:eb06,,,,,,
2022-02-05 10:27,2022-02-06,5038,5048 Tilburg,2022-02-06 10:12,5048:eb06,,,,,,
2022-02-05 10:27,2022-02-07,5038,5048 Tilburg,2022-02-07 08:48,5048:eb06,,,,,,
2022-02-05 10:27,2022-02-08,5038,5048 Tilburg,2022-02-08 08:42,5048:eb06,,,,,,
2022-02-05 10:27,2022-02-05,9726,,,,,,,,,
2022-02-05 10:27,2022-02-06,9726,9711 Groningen,2022-02-06 10:15,9711:ed2c,9723 Groningen,2022-02-06 09:48,9723:e146,9743 Groningen,2022-02-06 11:15,9743:9d51
2022-02-05 10:27,2022-02-07,9726,9711 Groningen,2022-02-07 09:15,9711:ed2c,9723 Groningen,2022-02-07 09:00,9723:e146,9743 Groningen,2022-02-07 09:15,9743:9d51
2022-02-05 10:27,2022-02-08,9726,9711 Groningen,2022-02-08 09:00,9711:ed2c,9723 Groningen,2022-02-08 08:45,9723:e146,9743 Groningen,2022-02-08 09:00,9743:9d51
2022-02-05 10:27,2022-02-05,8011,,,,,,,,,
2022-02-05 10:27,2022-02-06,8011,,,,,,,,,
2022-02-05 10:28,2022-02-07,8011,8013 Zwolle,2022-02-07 10:30,8013:1e91,,,,,,
2022-02-05 10:28,2022-02-08,8011,8013 Zwolle,2022-02-08 09:15,8013:1e91,,,,,,
2022-02-05 10:28,2022-02-05,6041,,,,,,,,,
2022-02-05 10:28,2022-02-06,6041,,,,,,,,,
2022-02-05 10:28,2022-02-07,6041,,,,,,,,,
2022-02-05 10:28,2022-02-08,6041,,,,,,,,,
2022-02-05 10:28,2022-02-05,1011,1078 Amsterdam,2022-02-05 14:40,1078:d1fd,1025 Amsterdam,2022-02-05 11:40,1025:4076,1043 Amsterdam,2022-02-05 11:40,1043:90eb
2022-02-05 10:28,2022-02-06,1011,1078 Amsterdam,2022-02-06 09:30,1078:d1fd,1025 Amsterdam,2022-02-06 07:50,1025:4076,1034 Amsterdam,2022-02-06 10:20,1034:ecbd
2022-02-05 10:28,2022-02-07,1011,1078 Amsterdam,2022-02-07 09:00,1078:d1fd,1025 Amsterdam,2022-02-07 07:50,1025:4076,1034 Amsterdam,2022-02-07 09:10,1034:ecbd
2022-02-05 10:28,2022-02-08,1011,1078 Amsterdam,2022-02-08 08:40,1078:d1fd,1025 Amsterdam,2022-02-08 07:50,1025:4076,1034 Amsterdam,2022-02-08 09:00,1034:ecbd
2022-02-05 10:28,2022-02-05,3013,3045 Rotterdam,2022-02-05 13:15,3045:5690,,,,,,
2022-02-05 10:28,2022-02-06,3013,3045 Rotterdam,2022-02-06 10:03,3045:5690,2907 Capelle aan den IJssel,2022-02-06 14:09,2907:b75a,,,
2022-02-05 10:28,2022-02-07,3013,3045 Rotterdam,2022-02-07 08:09,3045:5690,3077 Rotterdam,2022-02-07 09:00,3077:df6c,2907 Capelle aan den IJssel,2022-02-07 08:54,2907:b75a
2022-02-05 10:28,2022-02-08,3013,3045 Rotterdam,2022-02-08 08:36,3045:5690,3077 Rotterdam,2022-02-08 08:39,3077:df6c,2907 Capelle aan den IJssel,2022-02-08 08:39,2907:b75a
2022-02-05 10:28,2022-02-05,2515,,,,,,,,,
2022-02-05 10:29,2022-02-06,2515,2287 Rijswijk,2022-02-06 09:30,2287:731f,2632 Nootdorp,2022-02-06 08:54,2632:fe39,2612 Delft,2022-02-06 09:54,2612:70c8
2022-02-05 10:29,2022-02-07,2515,2287 Rijswijk,2022-02-07 12:33,2287:731f,2632 Nootdorp,2022-02-07 09:00,2632:fe39,2612 Delft,2022-02-07 10:12,2612:70c8
2022-02-05 10:29,2022-02-08,2515,2287 Rijswijk,2022-02-08 11:27,2287:731f,2632 Nootdorp,2022-02-08 09:00,2632:fe39,2612 Delft,2022-02-08 09:03,2612:70c8
2022-02-05 10:29,2022-02-05,7311,,,,,,,,,
2022-02-05 10:29,2022-02-06,7311,7324 Apeldoorn,2022-02-06 14:16,7324:5c1f,,,,,,
2022-02-05 10:29,2022-02-07,7311,7324 Apeldoorn,2022-02-07 10:55,7324:5c1f,,,,,,
2022-02-05 10:29,2022-02-08,7311,7324 Apeldoorn,2022-02-08 10:40,7324:5c1f,,,,,,
2022-02-05 10:29,2022-02-05,6229,6229 Maastricht,2022-02-05 13:15,6229:121a,,,,,,
2022-02-05 10:29,2022-02-06,6229,6229 Maastricht,2022-02-06 09:45,6229:121a,,,,,,
2022-02-05 10:29,2022-02-07,6229,6229 Maastricht,2022-02-07 09:15,6229:121a,,,,,,
2022-02-05 10:29,2022-02-08,6229,6229 Maastricht,2022-02-08 08:30,6229:121a,,,,,,
2022-02-05 10:29,2022-02-05,7556,7556 Hengelo,2022-02-05 18:42,7556:3644,7514 Enschede,2022-02-05 16:30,7514:8035,,,
2022-02-05 10:29,2022-02-06,7556,7556 Hengelo,2022-02-06 10:15,7556:3644,7514 Enschede,2022-02-06 10:30,7514:8035,,,
2022-02-05 10:29,2022-02-07,7556,7556 Hengelo,2022-02-07 08:45,7556:3644,7514 Enschede,2022-02-07 08:30,7514:8035,,,
